source_wine_id,canonical_wine_id,lane,confidence,review_state,recommended_action,score,gap,source_stratum,source_nome,source_produtor,source_safra,source_tipo,canonical_nome,canonical_produtor,canonical_safra,canonical_tipo,channels,evidence_reason,source_wine_sources_count,source_stores_count,y2_status_set,y2_match_score_max,y2_any_not_wine_or_spirit,qa_required,qa_sample_rate,qa_verdict,qa_notes,reviewer
2334875,1714237,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.5438,0.5438,S6_GENERAL_REMAINDER,Susana Balbo Vinho Tinto Crios Sustentia Malbec 2022,Susana Balbo,2022,tinto,crios cabernet franc,susana balbo,,Tinto,token_index,strong_name_and_producer_overlap,1,1,new,,0,1,0.05,ERROR,,murilo
2373114,137725,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.6714,0.6714,S6_GENERAL_REMAINDER,Mount Langi Ghiran Talus Shiraz 2018 (Grampians),Mount Langi Ghiran,2018,tinto,cabernet sauvignon merlot grampians langi,mount langi ghiran,,tinto,token_index,strong_name_token_overlap>=2,2,2,new,,0,1,0.05,ERROR,,murilo
2373122,137725,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.6250,0.6250,S6_GENERAL_REMAINDER,"Mount Langi Ghiran Shiraz Tal Grampians Vic, Australia",Mount Langi Ghiran,,tinto,cabernet sauvignon merlot grampians langi,mount langi ghiran,,tinto,token_index,strong_name_token_overlap>=2,1,1,new,,0,1,0.05,ERROR,,murilo
2373296,137725,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.6714,0.6714,S6_GENERAL_REMAINDER,Mount Langi Ghiran Billi Billi Shiraz 2021 (Grampians),Mount Langi Ghiran,2021,tinto,cabernet sauvignon merlot grampians langi,mount langi ghiran,,tinto,token_index,strong_name_token_overlap>=2,2,2,new,,0,1,0.05,ERROR,,murilo
2409138,108515,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.6111,0.1222,S6_GENERAL_REMAINDER,MAISON LOUIS JADOT Domaine Louis Jadot - Chapelle Chambertin Grand Cru 2022 (),MAISON LOUIS JADOT Domaine,2022,tinto,chassagnemontrachet 1er cru morgeot monopole clos de la chapelle rouge,louis jadot domaine duc de magenta,,tinto,token_index,strong_name_and_producer_overlap,1,1,new,,0,1,0.05,ERROR,,murilo
2425812,103805,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.5833,0.5833,S6_GENERAL_REMAINDER,Les Traverses de Fontanes Cabernet Sauvignon,Les Traverses de Fontanes,,tinto,les traverses de fontanes rouge,chateau fontanes,,tinto,token_index,strong_name_token_overlap>=2,2,2,new,,0,1,0.05,ERROR,Google CONTRADIZ: Les Traverses nao e Château Fontanès no Vivino,google_codex_auto
2485462,644140,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.6500,0.1625,S6_GENERAL_REMAINDER,Russian River Valley Reserve,Russian River Valley,,,pinot noir reserve russian river valley,dfv,,tinto,token_index,strong_name_token_overlap>=2,2,2,new,,0,1,0.05,ERROR,Google CONTRADIZ: Russian River Valley Winegrowers nao e DFV no Vivino,google_codex_auto
2493466,1080926,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.6233,0.1966,S6_GENERAL_REMAINDER,Vinha da Fonte Reserva 2023,Vinha da Fonte,2023,tinto,vinha do souto tinto,quinta da fonte souto,,tinto,token_index,strong_name_and_producer_overlap,1,1,new,,0,1,0.05,ERROR,Google CONTRADIZ: Casa Ermelinda Freitas nao e Quinta da Fonte Souto no Vivino,google_codex_auto
2547932,81325,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.5833,0.2166,S6_GENERAL_REMAINDER,Barón de Ley,Barón,,tinto,grand baron rouge,baron frederic de luze,,tinto,stripped_name,strong_name_and_producer_overlap,2,2,new,,0,1,0.05,ERROR,,murilo
2548605,213915,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.5250,0.5250,S6_GENERAL_REMAINDER,Baron Herzog – Cabernet Napa,Baron Herzog –,,tinto,napa valley baroness,baron philippe de rothschild,,tinto,token_index,strong_name_and_producer_overlap,1,1,new,,0,1,0.05,ERROR,Google CONTRADIZ: Herzog nao e Baron Philippe de Rothschild no Vivino,google_codex_auto
2616434,847158,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.5119,0.5119,S6_GENERAL_REMAINDER,"La Rioja Alta, S.A. Rioja Gran Reserva 904, 2016","La Rioja Alta, S.A.",,tinto,alta rio rioja joven,consejo de la alta,,tinto,token_index,strong_name_and_producer_overlap,1,1,new,,0,1,0.05,ERROR,,murilo
2675410,349448,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.5567,0.5567,S6_GENERAL_REMAINDER,Portal Tawny 40 Anos Porto,Portal Tawny 40,,fortificado,30 anos porto,portal dazenha,,fortificado,token_index,strong_name_token_overlap>=2,1,1,new,,0,1,0.05,ERROR,,murilo
1758323,29455,ALIAS_QA,MEDIUM,SECOND_REVIEW,ALIAS,0.4286,0.4286,S2_NO_SOURCE,"Frédéric Magnien, Chambolle-Musigny 1er Cru, “Charmes”","Frédéric Magnien, Chambolle-Musigny",,tinto,moreysaintdenis premier cru aux charmes,michel magnien,,tinto,token_index,strong_name_and_producer_overlap,0,0,new,,0,1,0.10,ERROR,Google CONTRADIZ: Modot nao e Michel Magnien no Vivino,google_codex_auto
1759672,729479,ALIAS_QA,MEDIUM,SECOND_REVIEW,ALIAS,0.4100,0.4100,S2_NO_SOURCE,"Eric Forest, Pouilly-Fuissé “L’Âme Forest”","Eric Forest, Pouilly-Fuissé",,branco,macon solutre pouilly,domaine forest,,branco,token_index,strong_name_and_producer_overlap,0,0,new,,0,1,0.10,ERROR,,murilo
1759816,1404175,ALIAS_QA,MEDIUM,SECOND_REVIEW,ALIAS,0.4650,0.4650,S2_NO_SOURCE,"Saumaize-Michelin, Pouilly-Fuissé, “Vignes Blanches”","Saumaize-Michelin, Pouilly-Fuissé, “Vignes",,branco,pouilly fuisse sur la roche,domaine g saumaize,,branco,token_index,strong_name_token_overlap>=2,0,0,new,,0,1,0.10,ERROR,,murilo
1803741,812066,ALIAS_QA,MEDIUM,SECOND_REVIEW,ALIAS,0.3667,0.3667,S2_NO_SOURCE,Domaine Michel Bregeon Muscadet Sevre et Maine Sur Lie Clisson 'La Molette',Domaine Michel Bregeon Muscadet,,branco,la molette clisson,domain bregeon,,branco,token_index,strong_name_token_overlap>=2,0,0,new,,0,1,0.10,ERROR,Google CONTRADIZ: Domaine Michel David nao e Domain Brégeon no Vivino,google_codex_auto
1818725,1359660,ALIAS_QA,MEDIUM,SECOND_REVIEW,ALIAS,0.3667,0.3667,S2_NO_SOURCE,La Storia Lion'S Gate Red Blend,La Storia Lion'S Gate,,tinto,rex the lion pinot noir,farm gate,,tinto,token_index,strong_name_and_producer_overlap,0,0,new,,0,1,0.10,ERROR,Google CONTRADIZ: Lion's Ridge nao e Farm Gate no Vivino,google_codex_auto
1862419,1601896,ALIAS_QA,MEDIUM,SECOND_REVIEW,ALIAS,0.3633,0.3633,S2_NO_SOURCE,"Lidio Carraro Trio Brut Rose - Beach Tennis A partir de ou 1 x de , 00 Sem juros Cartão MasterCard",Lidio Carraro Trio,,tinto,trio,lidio carraro,,Tinto,token_index,strong_name_and_producer_overlap,0,0,new,,0,1,0.10,ERROR,,murilo
1996206,480331,ALIAS_QA,MEDIUM,SECOND_REVIEW,ALIAS,0.3714,0.3714,S2_NO_SOURCE,Cabernet Franc Colli Orientali DOC - Vigna Lenuzza,,,tinto,colli orientali del friuli cabernet sauvignon,vigna ai sassi,,tinto,token_index,strong_name_token_overlap>=2,0,0,new,,0,1,0.10,ERROR,,murilo
2030724,565992,ALIAS_QA,MEDIUM,SECOND_REVIEW,ALIAS,0.4786,0.4786,S2_NO_SOURCE,"Anthony & David Girard, Sancerre “Les Monts Damnés”",Anthony & David,,tinto,vosneromanee 1er cru les beaux monts,david duband,,tinto,token_index,strong_name_and_producer_overlap,0,0,new,,0,1,0.10,ERROR,Google CONTRADIZ: Anthony Girard nao e David Duband no Vivino,google_codex_auto
2436730,328365,ALIAS_QA,MEDIUM,SECOND_REVIEW,ALIAS,0.3667,0.3667,S2_NO_SOURCE,Le Palombier Comté Tolosan Rouge 20...,Le Palombier Comté Tolosan,,tinto,vin de pays du comte modelleux,prince de tolosan,,tinto,token_index,strong_name_and_producer_overlap,0,0,new,,0,1,0.10,ERROR,Google CONTRADIZ: La Comté nao e Prince de Tolosan no Vivino,google_codex_auto
2450838,297065,ALIAS_QA,MEDIUM,SECOND_REVIEW,ALIAS,0.4900,0.4900,S2_NO_SOURCE,"Domaine des Enfants, “L’Enfant Perdu”","Domaine des Enfants, “L’Enfant",,,enfant sauvage,domaine les enfants sauvages,,tinto,token_index,strong_name_and_producer_overlap,0,0,new,,0,1,0.10,ERROR,,murilo
1945868,666515,ALIAS_QA,MEDIUM,SECOND_REVIEW,ALIAS,0.4917,0.4917,S3_NO_LINEAGE_OR_ORPHAN,Rosso Venezia Giulia IGT 2018 – Refosco,rosso venezia giulia,2018,tinto,refosco dal peduncolo rosso,leone di venezia,,tinto,token_index,strong_name_and_producer_overlap,1,1,,,0,1,0.10,ERROR,Google CONTRADIZ: Clardi nao e Leone di Venezia no Vivino,google_codex_auto
2216154,661033,ALIAS_QA,MEDIUM,SECOND_REVIEW,ALIAS,0.4333,0.4333,S3_NO_LINEAGE_OR_ORPHAN,Garnacha Tintorera 2021,garnacha tintorera 2021,2021,tinto,garnacha tintorera shiraz tempranillo,3 in one,,tinto,token_index,strong_name_token_overlap>=2,1,1,,,0,1,0.10,ERROR,Google CONTRADIZ: Albarroble nao e 3 in One no Vivino,google_codex_auto
1802685,284771,ALIAS_QA,MEDIUM,SECOND_REVIEW,ALIAS,0.4750,0.4750,S4_MULTI_CLEAN_OR_AMBIG_LINEAGE,Marques de Caceres Crianza,Marques,,tinto,calatayud crianza,marques,,tinto,y2_0.800,y2_plus_text_evidence,2,2,matched|new,0.8,0,1,0.10,ERROR,,murilo
1808903,666835,ALIAS_QA,MEDIUM,SECOND_REVIEW,ALIAS,0.4333,0.1083,S4_MULTI_CLEAN_OR_AMBIG_LINEAGE,Chianti Classico 2024 - Castellare di Castellina,,,tinto,rigogolo di castellina chianti riserva,castellare,,tinto,token_index,name_and_source_to_canonical_producer,1,1,new,,0,1,0.10,ERROR,,murilo
1818236,1668821,ALIAS_QA,MEDIUM,SECOND_REVIEW,ALIAS,0.4267,0.4267,S4_MULTI_CLEAN_OR_AMBIG_LINEAGE,Jacob's Creek Double Barrel Shiraz,Jacob's Creek Double,,tinto,limited release single barrel cabernet sauvignon,jacob franklin,,Tinto,token_index,strong_name_and_producer_overlap,1,1,new,,0,1,0.10,ERROR,,murilo
1819440,602591,ALIAS_QA,MEDIUM,SECOND_REVIEW,ALIAS,0.3857,0.3857,S4_MULTI_CLEAN_OR_AMBIG_LINEAGE,"Vinos Kruger, Cabernet Sauvignon, Baja, Mexico, 2021","Vinos Kruger,",,tinto,baja california anonimo,roberto acosta vinos,,tinto,token_index,strong_name_and_producer_overlap,1,1,duplicate|matched|new,0.4,0,1,0.10,ERROR,Google CONTRADIZ: Kruger nao e Roberto Acosta Vinos no Vivino,google_codex_auto
1954011,141676,ALIAS_QA,MEDIUM,SECOND_REVIEW,ALIAS,0.3786,0.3786,S4_MULTI_CLEAN_OR_AMBIG_LINEAGE,Stéphane Montez - AOP Côte-Rôtie - Rouge - 2019,Stéphane Montez -,2019,,j boutin bonnevaux cote rotie,stephane vedeau,,tinto,token_index,strong_name_and_producer_overlap,3,3,new,,0,1,0.10,ERROR,,murilo
2050753,1695827,ALIAS_QA,MEDIUM,SECOND_REVIEW,ALIAS,0.3833,0.3833,S4_MULTI_CLEAN_OR_AMBIG_LINEAGE,Domaine Payen - Anjou Rouge - AOP Anjou - Rouge - 2023,Domaine Payen - Anjou,2023,branco,anjou blanc,famille payen,,Branco,token_index,strong_name_and_producer_overlap,3,3,new,,0,1,0.10,ERROR,,murilo
2055371,86899,ALIAS_QA,MEDIUM,SECOND_REVIEW,ALIAS,0.4917,0.1084,S4_MULTI_CLEAN_OR_AMBIG_LINEAGE,Domaine Piron - AOP Morgon - Rouge - 2018,Domaine Piron - AOP,2018,tinto,domaine de la chanaise morgon,dominique piron,,tinto,token_index,strong_name_and_producer_overlap,4,4,new,,0,1,0.10,ERROR,,murilo
2059941,1544123,ALIAS_QA,MEDIUM,SECOND_REVIEW,ALIAS,0.4030,0.4030,S4_MULTI_CLEAN_OR_AMBIG_LINEAGE,Domaine Roy & Fils - Derrière le Four - AOP Auxey-Duresses - Rouge - 2022,Domaine Roy & Fils,2022,tinto,derriere le four chambollemusigny,g roblot marchand fils,,Tinto,token_index,strong_name_token_overlap>=2,3,3,new,,0,1,0.10,ERROR,,murilo
2116719,703319,ALIAS_QA,MEDIUM,SECOND_REVIEW,ALIAS,0.4104,0.0812,S4_MULTI_CLEAN_OR_AMBIG_LINEAGE,Domaines Paul Jaboulet Aîné - AOP Hermitage - Rouge - 2015,Domaines Paul Jaboulet,2015,tinto,le petit paul cotes du lot rouge,domaines roche,,tinto,token_index,strong_name_and_producer_overlap,3,3,duplicate|new,,0,1,0.10,ERROR,Google CONTRADIZ: Paul Jaboulet Aîné nao e Domaines Roche no Vivino,google_codex_auto
2333776,1716713,ALIAS_QA,MEDIUM,SECOND_REVIEW,ALIAS,0.4267,0.4267,S4_MULTI_CLEAN_OR_AMBIG_LINEAGE,Sweetens Cove 2022 Specialty Release,Sweetens Cove Specialty,2022,tinto,1203 limited release pinot noir,misty cove,,Tinto,token_index,strong_name_and_producer_overlap,2,2,new,,0,1,0.10,ERROR,,murilo
2351180,1032264,ALIAS_QA,MEDIUM,SECOND_REVIEW,ALIAS,0.4333,0.4333,S4_MULTI_CLEAN_OR_AMBIG_LINEAGE,Rising Chardonnay 2024,Rising,,branco,rising vyd chardonnay,clo,,branco,stripped_name,stripped_name,1,1,matched|new,1.0,0,1,0.10,ERROR,Google CONTRADIZ: Rising Tale nao e Clo no Vivino,google_codex_auto
2386742,357019,ALIAS_QA,MEDIUM,SECOND_REVIEW,ALIAS,0.3667,0.3667,S4_MULTI_CLEAN_OR_AMBIG_LINEAGE,MERCUREY ROUGE 2022,MERCUREY,2022,tinto,mercurey,fontaines mercurey,,tinto,stripped_name,strong_name_and_producer_overlap,2,2,duplicate|new,,0,1,0.10,ERROR,Google CONTRADIZ: Faiveley nao e Fontaines Mercurey no Vivino,google_codex_auto
2413187,399745,ALIAS_QA,MEDIUM,SECOND_REVIEW,ALIAS,0.4917,0.4917,S4_MULTI_CLEAN_OR_AMBIG_LINEAGE,Mâcon-Villages Duboeuf 1998,Mâcon-Villages Duboeuf,1998,tinto,macon rouge,georges duboeuf,,tinto,token_index,strong_name_and_producer_overlap,1,1,matched|new,1.3,0,1,0.10,ERROR,,murilo
2419342,868957,ALIAS_QA,MEDIUM,SECOND_REVIEW,ALIAS,0.4167,0.4167,S4_MULTI_CLEAN_OR_AMBIG_LINEAGE,Lugana 010 2024,Lugana 010,2024,branco,lugana bio,cantine della valtenesi e della lugana,,branco,stripped_name,strong_name_and_producer_overlap,1,1,new,,0,1,0.10,ERROR,,murilo
2476447,658765,ALIAS_QA,MEDIUM,SECOND_REVIEW,ALIAS,0.4250,0.4250,S4_MULTI_CLEAN_OR_AMBIG_LINEAGE,"Banyuls Traditionnel 1979, L'Etoile","Banyuls Traditionnel ,",1979,,banyuls traditionnel 3 ans dage doux naturel,les vignerons de banyuls,,fortificado,token_index,strong_name_token_overlap>=2,1,1,duplicate|new,,0,1,0.10,ERROR,,murilo
2548050,81325,ALIAS_QA,MEDIUM,SECOND_REVIEW,ALIAS,0.4933,0.4933,S4_MULTI_CLEAN_OR_AMBIG_LINEAGE,Baron de Ley Reserva 2020,Baron de Ley,2020,tinto,grand baron rouge,baron frederic de luze,,tinto,stripped_name,strong_name_and_producer_overlap,3,3,new,,0,1,0.10,ERROR,,murilo
1822720,224444,ALIAS_QA,MEDIUM,SECOND_REVIEW,ALIAS,0.4786,0.4786,S5_SOURCE_RICH_STRUCTURED,Chris Hamilton Red Blend Napa Valley 2022,Chris Hamilton,,tinto,napa valley private reserve cabernet sauvignon,chris harris pappas,,tinto,token_index,strong_name_and_producer_overlap,3,3,new,,0,1,0.10,ERROR,,murilo
1864429,1641117,ALIAS_QA,MEDIUM,SECOND_REVIEW,ALIAS,0.3917,0.3917,S5_SOURCE_RICH_STRUCTURED,Seppeltsfield Road Distillers Vermouth,Seppeltsfield Road Distillers,,,brennecke seppeltsfield grenache,neldner road,,Tinto,token_index,strong_name_and_producer_overlap,5,5,new,,0,1,0.10,ERROR,Google CONTRADIZ: Seppeltsfield nao e Neldner Road no Vivino,google_codex_auto
1878379,297541,ALIAS_QA,MEDIUM,SECOND_REVIEW,ALIAS,0.3667,0.3667,S5_SOURCE_RICH_STRUCTURED,2020 Dugat-Py Gevrey-Chambertin Cuvee Coeur de Roy Tres Vieilles Vignes,Dugat-Py Gevrey-Chambertin,2020,tinto,cuvee clos du chateau la gibryotte gevrey chambertin,claude dugat,,tinto,token_index,broad_name_with_strong_producer,3,2,new,,0,1,0.10,ERROR,,murilo
1974788,1622967,ALIAS_QA,MEDIUM,SECOND_REVIEW,ALIAS,0.4333,0.4333,S5_SOURCE_RICH_STRUCTURED,Bouchard Pouilly Fuisse,Bouchard Pouilly Fuisse,,,pouilly fuisse,maison le nid,,Branco,token_index,strong_name_token_overlap>=2,3,2,new,,0,1,0.10,ERROR,,murilo
2016272,1722260,ALIAS_QA,MEDIUM,SECOND_REVIEW,ALIAS,0.4333,0.1083,S5_SOURCE_RICH_STRUCTURED,"Vinho Branco Soalheiro Alvarinho, • Vinhos Verdes",,,branco,alvarinho vinho fino branco seco,casa amare vinhos,,Branco,token_index,name_and_source_to_canonical_producer,8,2,new,,0,1,0.10,ERROR,Google CONTRADIZ: Soalheiro nao e Casa Amare Vinhos no Vivino,google_codex_auto
2034557,404251,ALIAS_QA,MEDIUM,SECOND_REVIEW,ALIAS,0.3524,0.3524,S5_SOURCE_RICH_STRUCTURED,Bioweingut Weiss Zweigelt Neusiedlersee DAC hysteriefree 2017,Bioweingut Weiss Zweigelt,,tinto,gols osterreich neusiedlersee,weiss taschner,,tinto,token_index,strong_name_and_producer_overlap,3,1,new,,0,1,0.10,ERROR,,murilo
2035548,1164560,ALIAS_QA,MEDIUM,SECOND_REVIEW,ALIAS,0.4100,0.4100,S5_SOURCE_RICH_STRUCTURED,"Black & Bianco Spritz, Orange & Thyme",Black &,,branco,thyme cottage gewurztraminer,black ridge,,branco,token_index,strong_name_and_producer_overlap,3,2,new,,0,1,0.10,ERROR,,murilo
2097727,1320318,ALIAS_QA,MEDIUM,SECOND_REVIEW,ALIAS,0.4333,0.4333,S5_SOURCE_RICH_STRUCTURED,Espumante Salton Moscatel,,,branco,angel eyes moscatel,salton,,branco,token_index,name_and_source_to_canonical_producer,3,3,new,,0,1,0.10,ERROR,,murilo
2130582,859503,ALIAS_QA,MEDIUM,SECOND_REVIEW,ALIAS,0.4750,0.4750,S5_SOURCE_RICH_STRUCTURED,Gigondas AOC,Gigondas,,tinto,gigondas rouge,gigondas la cave,,tinto,stripped_name,strong_name_and_producer_overlap,3,2,new,,0,1,0.10,ERROR,,murilo
2195761,1104729,ALIAS_QA,MEDIUM,SECOND_REVIEW,ALIAS,0.3857,0.3857,S5_SOURCE_RICH_STRUCTURED,J. Lohr Signature Paso Robles Cabernet Sauvignon 2018,J. Lohr Signature,2018,tinto,pure paso proprietary red,j lohr vineyards wines,,tinto,token_index,strong_name_and_producer_overlap,3,3,new,,0,1,0.10,ERROR,,murilo
2202913,157890,ALIAS_QA,MEDIUM,SECOND_REVIEW,ALIAS,0.3833,0.3833,S5_SOURCE_RICH_STRUCTURED,Jacob's Creek Cool Harvest Sauvignon Blanc,Jacob's Creek Cool,,branco,late harvest riesling spatlese,jacob einig,,branco,token_index,strong_name_and_producer_overlap,6,6,new,,0,1,0.10,ERROR,,murilo
2206221,1271601,ALIAS_QA,MEDIUM,SECOND_REVIEW,ALIAS,0.4917,0.1667,S5_SOURCE_RICH_STRUCTURED,Fetească Neagră “Grigore Vieru”,Fetească Neagră “Grigore,,tinto,egreta editie limitata feteasca neagra,lebada neagra,,tinto,token_index,strong_name_token_overlap>=2,3,1,new,,0,1,0.10,ERROR,Google CONTRADIZ: Alira nao e Lebăda Neagră no Vivino,google_codex_auto
2386812,357019,ALIAS_QA,MEDIUM,SECOND_REVIEW,ALIAS,0.4750,0.4750,S5_SOURCE_RICH_STRUCTURED,Mercurey Rouge,Mercurey,,tinto,mercurey,fontaines mercurey,,tinto,stripped_name,strong_name_and_producer_overlap,9,8,new,,0,1,0.10,ERROR,Google CONTRADIZ: Faiveley nao e Fontaines Mercurey no Vivino,google_codex_auto
2484755,16679,ALIAS_QA,MEDIUM,SECOND_REVIEW,ALIAS,0.3767,0.3767,S5_SOURCE_RICH_STRUCTURED,Sandeman Tawny Port 30 Year,Sandeman Tawny Port,,fortificado,royal esmeralda fine dry amontillado sherry 20 year,sandeman,,fortificado,token_index,strong_name_and_producer_overlap,3,3,new,,0,1,0.10,ERROR,,murilo
2646529,548989,ALIAS_QA,MEDIUM,SECOND_REVIEW,ALIAS,0.4600,0.4600,S5_SOURCE_RICH_STRUCTURED,2021 Philippe & Nicolas Notre Rouge,Philippe & Nicolas,2021,tinto,notre dame de melinas,domaine nicolas croze,,tinto,token_index,strong_name_and_producer_overlap,3,1,new,,0,1,0.10,ERROR,Google CONTRADIZ: Maitre Philippe nao e Domaine Nicolas Croze no Vivino,google_codex_auto
